evt,mtt,mu_pt,mu_abseta,pileup,weight,nevents,N_gen,gw_pos,gw_neg
29004,2028.261849881954,149.7558,0.8133545,18.0,1.0,511498.0,511498.0,511498.0,0.0
29005,1888.9766931037532,117.91541,0.3414917,31.0,1.0,511498.0,511498.0,511498.0,0.0
29006,919.9603113532006,117.91541,0.3414917,31.0,1.0,511498.0,511498.0,511498.0,0.0
29007,2079.5239102010614,324.08768,0.5299072,21.0,1.0,511498.0,511498.0,511498.0,0.0
29008,2295.5558909237293,324.08768,0.5299072,21.0,1.0,511498.0,511498.0,511498.0,0.0
29009,1214.24758984461,168.63283,0.9265137,14.0,1.0,511498.0,511498.0,511498.0,0.0
29010,846.0819855615065,285.25208,1.3198242,14.0,1.0,511498.0,511498.0,511498.0,0.0
29011,738.9177145733476,285.25208,1.3198242,14.0,1.0,511498.0,511498.0,511498.0,0.0
29012,1889.4956721120152,156.01657,0.072509766,15.0,1.0,511498.0,511498.0,511498.0,0.0
29013,2335.757398015957,70.019585,0.7446289,18.0,1.0,511498.0,511498.0,511498.0,0.0
29014,1281.4437051678142,163.12762,1.2570801,22.0,1.0,511498.0,511498.0,511498.0,0.0
29015,1392.5711107839504,163.12762,1.2570801,22.0,1.0,511498.0,511498.0,511498.0,0.0
29016,1304.8673221674892,243.47755,1.4143066,17.0,1.0,511498.0,511498.0,511498.0,0.0
29017,2573.8070477030715,266.89307,1.3413086,18.0,1.0,511498.0,511498.0,511498.0,0.0
29018,2089.73080539559,266.89307,1.3413086,18.0,1.0,511498.0,511498.0,511498.0,0.0
29019,355.06817423929294,291.59973,0.42669678,21.0,1.0,511498.0,511498.0,511498.0,0.0
29020,2840.71934564883,160.36813,0.8487549,19.0,1.0,511498.0,511498.0,511498.0,0.0
29021,2385.908620054891,160.36813,0.8487549,19.0,1.0,511498.0,511498.0,511498.0,0.0
29022,2228.568649504908,160.36813,0.8487549,19.0,1.0,511498.0,511498.0,511498.0,0.0
29023,2247.212193101528,270.049,0.005634308,30.0,1.0,511498.0,511498.0,511498.0,0.0
29024,1913.3109557547823,63.637775,0.74438477,21.0,1.0,511498.0,511498.0,511498.0,0.0
29025,1378.112930760714,63.637775,0.74438477,21.0,1.0,511498.0,511498.0,511498.0,0.0
29026,1587.4175463782212,65.628654,0.106674194,14.0,1.0,511498.0,511498.0,511498.0,0.0
29027,1928.929366535489,65.628654,0.106674194,14.0,1.0,511498.0,511498.0,511498.0,0.0
29028,2199.293850907406,172.22702,0.7977295,22.0,1.0,511498.0,511498.0,511498.0,0.0
29029,1048.6445075778,172.22702,0.7977295,22.0,1.0,511498.0,511498.0,511498.0,0.0
29030,2180.744924232055,152.34297,0.17218018,20.0,1.0,511498.0,511498.0,511498.0,0.0
29031,1212.0500782681772,152.34297,0.17218018,20.0,1.0,511498.0,511498.0,511498.0,0.0
29032,1859.7001066866524,119.14965,0.3708496,28.0,1.0,511498.0,511498.0,511498.0,0.0
29033,1806.9983587289323,563.6838,0.05204773,21.0,1.0,511498.0,511498.0,511498.0,0.0
29034,1681.1551822537424,92.35181,1.6313477,19.0,1.0,511498.0,511498.0,511498.0,0.0
29035,2083.835578828621,59.996265,0.35021973,33.0,1.0,511498.0,511498.0,511498.0,0.0
29036,1765.1987781715131,142.10999,0.35473633,17.0,1.0,511498.0,511498.0,511498.0,0.0
29037,1663.3770363467136,142.10999,0.35473633,17.0,1.0,511498.0,511498.0,511498.0,0.0
29038,1900.326251757348,168.72559,1.3327637,31.0,1.0,511498.0,511498.0,511498.0,0.0
29039,1839.9300695368515,168.72559,1.3327637,31.0,1.0,511498.0,511498.0,511498.0,0.0
29040,1947.6087928047175,279.67136,0.59936523,28.0,1.0,511498.0,511498.0,511498.0,0.0
29041,1540.3036514354503,279.67136,0.59936523,28.0,1.0,511498.0,511498.0,511498.0,0.0
29042,1897.1371727402584,243.73544,0.7116699,14.0,1.0,511498.0,511498.0,511498.0,0.0
29043,1629.6842783895938,243.73544,0.7116699,14.0,1.0,511498.0,511498.0,511498.0,0.0
29044,1725.2083601983757,101.461624,0.91308594,38.0,1.0,511498.0,511498.0,511498.0,0.0
29045,2323.0081922457043,75.988396,0.5357666,16.0,1.0,511498.0,511498.0,511498.0,0.0
29046,1169.1381549461964,146.49092,1.5932617,26.0,1.0,511498.0,511498.0,511498.0,0.0
29047,627.155454799564,71.64453,1.666748,21.0,1.0,511498.0,511498.0,511498.0,0.0
29048,1559.2903869846646,69.815674,0.6945801,16.0,1.0,511498.0,511498.0,511498.0,0.0
29049,2115.0294289801063,69.815674,0.6945801,16.0,1.0,511498.0,511498.0,511498.0,0.0
29050,1892.4549182471756,74.551506,0.538208,19.0,1.0,511498.0,511498.0,511498.0,0.0
29051,1454.2936091203096,148.37004,2.2988281,37.0,1.0,511498.0,511498.0,511498.0,0.0
29052,1362.3661524462177,64.03964,0.93566895,20.0,1.0,511498.0,511498.0,511498.0,0.0
29053,820.1639546079007,64.03964,0.93566895,20.0,1.0,511498.0,511498.0,511498.0,0.0
29054,743.9864948056451,64.03964,0.93566895,20.0,1.0,511498.0,511498.0,511498.0,0.0
29055,1289.539145277685,59.233444,0.02204132,18.0,1.0,511498.0,511498.0,511498.0,0.0
29056,969.7661161549332,76.366264,1.7231445,21.0,1.0,511498.0,511498.0,511498.0,0.0
29057,2122.8200812871705,117.58872,0.14709473,23.0,1.0,511498.0,511498.0,511498.0,0.0
29058,1817.1915071665785,117.58872,0.14709473,23.0,1.0,511498.0,511498.0,511498.0,0.0
29059,1846.7996204289732,182.93967,1.4836426,13.0,1.0,511498.0,511498.0,511498.0,0.0
29060,1942.555257085666,182.93967,1.4836426,13.0,1.0,511498.0,511498.0,511498.0,0.0
29061,2446.347095381431,198.02176,0.40130615,27.0,1.0,511498.0,511498.0,511498.0,0.0
29062,1367.1794922717777,198.02176,0.40130615,27.0,1.0,511498.0,511498.0,511498.0,0.0
29063,1782.3221758579482,339.47583,0.8803711,29.0,1.0,511498.0,511498.0,511498.0,0.0
29064,1836.803886718756,339.47583,0.8803711,29.0,1.0,511498.0,511498.0,511498.0,0.0
29065,1637.60388463813,339.47583,0.8803711,29.0,1.0,511498.0,511498.0,511498.0,0.0
29066,1763.6874763987205,334.00677,0.9686279,11.0,1.0,511498.0,511498.0,511498.0,0.0
29067,1643.7928207205837,334.00677,0.9686279,11.0,1.0,511498.0,511498.0,511498.0,0.0
29068,1550.0651358775494,334.00677,0.9686279,11.0,1.0,511498.0,511498.0,511498.0,0.0
29069,2078.4937432069,352.17703,0.70373535,15.0,1.0,511498.0,511498.0,511498.0,0.0
29070,1918.3490293628647,67.478004,1.6877441,23.0,1.0,511498.0,511498.0,511498.0,0.0
29071,1409.7977656040532,67.478004,1.6877441,23.0,1.0,511498.0,511498.0,511498.0,0.0
29072,2912.285433862102,76.59443,0.694458,20.0,1.0,511498.0,511498.0,511498.0,0.0
29073,1415.5082426027664,141.64558,0.4498291,32.0,1.0,511498.0,511498.0,511498.0,0.0
29074,1359.368296527257,207.12071,0.49316406,20.0,1.0,511498.0,511498.0,511498.0,0.0
29075,1858.4515212738368,207.12071,0.49316406,20.0,1.0,511498.0,511498.0,511498.0,0.0
29076,1995.148014678785,525.3571,0.49536133,21.0,1.0,511498.0,511498.0,511498.0,0.0
29077,1776.9718498258171,147.7421,1.6679688,21.0,1.0,511498.0,511498.0,511498.0,0.0
29078,1766.2428540390513,147.7421,1.6679688,21.0,1.0,511498.0,511498.0,511498.0,0.0
29079,2004.4352257182595,218.38364,0.9312744,25.0,1.0,511498.0,511498.0,511498.0,0.0
29080,1576.150609334728,71.51096,0.10610962,20.0,1.0,511498.0,511498.0,511498.0,0.0
29081,1463.6245194564715,71.51096,0.10610962,20.0,1.0,511498.0,511498.0,511498.0,0.0
29082,2002.0665015864545,391.10843,1.2402344,32.0,1.0,511498.0,511498.0,511498.0,0.0
29083,1467.9369827290238,59.81776,0.40246582,27.0,1.0,511498.0,511498.0,511498.0,0.0
29084,1391.3411466224122,59.81776,0.40246582,27.0,1.0,511498.0,511498.0,511498.0,0.0
29085,2679.610686108019,104.442505,1.7617188,16.0,1.0,511498.0,511498.0,511498.0,0.0
29086,2188.6458795083654,104.442505,1.7617188,16.0,1.0,511498.0,511498.0,511498.0,0.0
29087,1249.9276430644554,83.149,0.7701416,35.0,1.0,511498.0,511498.0,511498.0,0.0
29088,860.7886114483459,295.98972,0.19128418,28.0,1.0,511498.0,511498.0,511498.0,0.0
29089,850.2982641577142,295.98972,0.19128418,28.0,1.0,511498.0,511498.0,511498.0,0.0
29090,1984.6942836639464,537.4224,0.22647095,21.0,1.0,511498.0,511498.0,511498.0,0.0
29091,2641.38167422636,184.22737,0.80529785,26.0,1.0,511498.0,511498.0,511498.0,0.0
29092,1487.1832425818088,184.22737,0.80529785,26.0,1.0,511498.0,511498.0,511498.0,0.0
29093,2657.7071116047173,408.95264,0.028617859,25.0,1.0,511498.0,511498.0,511498.0,0.0
29094,2447.3686000944917,256.84955,0.22338867,26.0,1.0,511498.0,511498.0,511498.0,0.0
29095,1754.4167380866404,256.84955,0.22338867,26.0,1.0,511498.0,511498.0,511498.0,0.0
29096,2079.8069294832358,173.41426,0.28027344,39.0,1.0,511498.0,511498.0,511498.0,0.0
29097,2107.8378833255406,311.0904,0.4940796,18.0,1.0,511498.0,511498.0,511498.0,0.0
29098,2144.4981968083525,295.48483,0.9152832,19.0,1.0,511498.0,511498.0,511498.0,0.0
29099,1686.1899479987703,295.48483,0.9152832,19.0,1.0,511498.0,511498.0,511498.0,0.0
29100,1387.62166845896,56.79552,0.30828857,19.0,1.0,511498.0,511498.0,511498.0,0.0
29101,1974.1293726267293,56.79552,0.30828857,19.0,1.0,511498.0,511498.0,511498.0,0.0
29102,927.744069545438,260.3391,0.8173828,14.0,1.0,511498.0,511498.0,511498.0,0.0
29103,952.1005246412296,260.3391,0.8173828,14.0,1.0,511498.0,511498.0,511498.0,0.0
29104,1117.9575279205442,90.88404,1.1962891,21.0,1.0,511498.0,511498.0,511498.0,0.0
29105,2388.2083470530797,342.69476,0.81433105,22.0,1.0,511498.0,511498.0,511498.0,0.0
29106,2076.21340253261,342.69476,0.81433105,22.0,1.0,511498.0,511498.0,511498.0,0.0
29107,2380.5059737725205,250.21494,0.96533203,21.0,1.0,511498.0,511498.0,511498.0,0.0
29108,1465.289445306718,250.21494,0.96533203,21.0,1.0,511498.0,511498.0,511498.0,0.0
29109,1254.2176729942853,158.68266,1.1120605,25.0,1.0,511498.0,511498.0,511498.0,0.0
29110,1379.5968228736422,158.68266,1.1120605,25.0,1.0,511498.0,511498.0,511498.0,0.0
29111,2175.2626710597524,74.54741,1.0612793,17.0,1.0,511498.0,511498.0,511498.0,0.0
29112,1795.9681852386277,74.54741,1.0612793,17.0,1.0,511498.0,511498.0,511498.0,0.0
29113,1822.695517224688,74.54741,1.0612793,17.0,1.0,511498.0,511498.0,511498.0,0.0
29114,2001.107067227404,220.32497,0.26971436,12.0,1.0,511498.0,511498.0,511498.0,0.0
29115,1429.080992528064,84.467545,0.64331055,23.0,1.0,511498.0,511498.0,511498.0,0.0
29116,2475.8502093625502,573.4728,0.4136963,10.0,1.0,511498.0,511498.0,511498.0,0.0
29117,2684.143966644549,573.4728,0.4136963,10.0,1.0,511498.0,511498.0,511498.0,0.0
29118,1631.2804283979,64.635864,0.75024414,26.0,1.0,511498.0,511498.0,511498.0,0.0
29119,1902.1771610008093,64.635864,0.75024414,26.0,1.0,511498.0,511498.0,511498.0,0.0
29120,2744.742983639981,236.42548,0.9086914,29.0,1.0,511498.0,511498.0,511498.0,0.0
29121,2313.46281237815,236.42548,0.9086914,29.0,1.0,511498.0,511498.0,511498.0,0.0
29122,2008.6558885027507,236.42548,0.9086914,29.0,1.0,511498.0,511498.0,511498.0,0.0
29123,1320.9972758204833,125.55998,1.3308105,28.0,1.0,511498.0,511498.0,511498.0,0.0
29124,1319.4325924431755,125.55998,1.3308105,28.0,1.0,511498.0,511498.0,511498.0,0.0
29125,2346.6373536451074,219.00824,0.8536377,29.0,1.0,511498.0,511498.0,511498.0,0.0
29126,2079.804182139756,178.4459,0.84375,37.0,1.0,511498.0,511498.0,511498.0,0.0
29127,2076.952456977869,178.4459,0.84375,37.0,1.0,511498.0,511498.0,511498.0,0.0
29128,1711.3878587379406,72.13007,1.048584,21.0,1.0,511498.0,511498.0,511498.0,0.0
29129,1671.6669434866485,72.13007,1.048584,21.0,1.0,511498.0,511498.0,511498.0,0.0
29130,1708.8380686944895,268.7381,0.14367676,12.0,1.0,511498.0,511498.0,511498.0,0.0
29131,1692.876588792432,268.7381,0.14367676,12.0,1.0,511498.0,511498.0,511498.0,0.0
29132,2349.728382616732,95.4274,1.0070801,17.0,1.0,511498.0,511498.0,511498.0,0.0
29133,2101.013820693123,95.4274,1.0070801,17.0,1.0,511498.0,511498.0,511498.0,0.0
29134,1894.9775073591395,95.4274,1.0070801,17.0,1.0,511498.0,511498.0,511498.0,0.0
29135,2083.273625862381,98.80654,1.5283203,26.0,1.0,511498.0,511498.0,511498.0,0.0
29136,1149.8942108150395,98.80654,1.5283203,26.0,1.0,511498.0,511498.0,511498.0,0.0
29137,1668.3979003958366,426.74347,0.5560303,25.0,1.0,511498.0,511498.0,511498.0,0.0
29138,2617.212723707232,57.987812,0.8416748,34.0,1.0,511498.0,511498.0,511498.0,0.0
29139,1947.303254916833,146.18394,1.9450684,21.0,1.0,511498.0,511498.0,511498.0,0.0
29140,1673.6781622523747,146.18394,1.9450684,21.0,1.0,511498.0,511498.0,511498.0,0.0
29141,1723.511114946108,95.317986,0.26696777,34.0,1.0,511498.0,511498.0,511498.0,0.0
29142,1798.63225921998,95.317986,0.26696777,34.0,1.0,511498.0,511498.0,511498.0,0.0
29143,2289.875187547836,86.997055,0.300354,17.0,1.0,511498.0,511498.0,511498.0,0.0
29144,540.6473083686594,93.23038,0.095336914,13.0,1.0,511498.0,511498.0,511498.0,0.0
29145,514.4890411822906,93.23038,0.095336914,13.0,1.0,511498.0,511498.0,511498.0,0.0
29146,515.430349346883,93.23038,0.095336914,13.0,1.0,511498.0,511498.0,511498.0,0.0
29147,1991.8715589454328,100.03861,0.57543945,32.0,1.0,511498.0,511498.0,511498.0,0.0
29148,1251.8882004590596,100.03861,0.57543945,32.0,1.0,511498.0,511498.0,511498.0,0.0
29149,1710.2438082438273,81.161606,0.16384888,31.0,1.0,511498.0,511498.0,511498.0,0.0
29150,1839.0098551770268,81.161606,0.16384888,31.0,1.0,511498.0,511498.0,511498.0,0.0
29151,2269.8962500578136,92.474846,0.7451172,16.0,1.0,511498.0,511498.0,511498.0,0.0
29152,2452.0064866535254,175.46887,0.26342773,17.0,1.0,511498.0,511498.0,511498.0,0.0
29153,2424.354798813926,159.0745,1.1071777,14.0,1.0,511498.0,511498.0,511498.0,0.0
29154,1943.0582239389064,159.0745,1.1071777,14.0,1.0,511498.0,511498.0,511498.0,0.0
29155,1376.787236507966,179.70576,0.09466553,19.0,1.0,511498.0,511498.0,511498.0,0.0
29156,1541.5030291328108,209.7738,1.3112793,11.0,1.0,511498.0,511498.0,511498.0,0.0
29157,1854.3802898271613,209.7738,1.3112793,11.0,1.0,511498.0,511498.0,511498.0,0.0
29158,2092.75400394311,115.04943,0.45733643,25.0,1.0,511498.0,511498.0,511498.0,0.0
29159,1786.7315105255054,151.29024,0.63427734,23.0,1.0,511498.0,511498.0,511498.0,0.0
29160,1785.8943260453864,151.29024,0.63427734,23.0,1.0,511498.0,511498.0,511498.0,0.0
29161,2742.518340946977,361.90054,0.11882019,18.0,1.0,511498.0,511498.0,511498.0,0.0
29162,1255.5909101439745,224.39684,1.0637207,16.0,1.0,511498.0,511498.0,511498.0,0.0
29163,1526.5590752716998,224.39684,1.0637207,16.0,1.0,511498.0,511498.0,511498.0,0.0
29164,2509.231766984927,117.65251,0.061645508,19.0,1.0,511498.0,511498.0,511498.0,0.0
29165,1894.6138279344427,117.65251,0.061645508,19.0,1.0,511498.0,511498.0,511498.0,0.0
29166,1427.233519981098,101.47247,1.1508789,17.0,1.0,511498.0,511498.0,511498.0,0.0
29167,1654.355965770767,297.11682,0.49682617,18.0,1.0,511498.0,511498.0,511498.0,0.0
29168,1491.787326226763,297.11682,0.49682617,18.0,1.0,511498.0,511498.0,511498.0,0.0
29169,2164.080751603701,144.832,1.5927734,29.0,1.0,511498.0,511498.0,511498.0,0.0
29170,1325.3569855056226,144.832,1.5927734,29.0,1.0,511498.0,511498.0,511498.0,0.0
29171,2401.3848902838326,217.69936,0.27478027,28.0,1.0,511498.0,511498.0,511498.0,0.0
29172,2243.10504659415,217.69936,0.27478027,28.0,1.0,511498.0,511498.0,511498.0,0.0
29173,1946.3385626317065,393.5058,1.2695312,16.0,1.0,511498.0,511498.0,511498.0,0.0
29174,1568.5550167024803,393.5058,1.2695312,16.0,1.0,511498.0,511498.0,511498.0,0.0
29175,1689.652062510793,274.98703,0.9326172,15.0,1.0,511498.0,511498.0,511498.0,0.0
29176,1778.7735306842828,274.98703,0.9326172,15.0,1.0,511498.0,511498.0,511498.0,0.0
29177,1739.3696735229944,87.52477,0.3291626,22.0,1.0,511498.0,511498.0,511498.0,0.0
29178,1141.9342021799455,87.52477,0.3291626,22.0,1.0,511498.0,511498.0,511498.0,0.0
29179,1352.896847756783,100.17998,0.37506104,30.0,1.0,511498.0,511498.0,511498.0,0.0
29180,2015.3461232793184,61.659775,0.65515137,28.0,1.0,511498.0,511498.0,511498.0,0.0
29181,1795.201014676257,176.06668,1.34375,6.0,1.0,511498.0,511498.0,511498.0,0.0
29182,1301.9235359083389,176.06668,1.34375,6.0,1.0,511498.0,511498.0,511498.0,0.0
29183,891.2003758437673,72.280716,1.7092285,13.0,1.0,511498.0,511498.0,511498.0,0.0
29184,773.1080435277397,72.280716,1.7092285,13.0,1.0,511498.0,511498.0,511498.0,0.0
29185,2540.0945496023173,423.87384,0.29101562,30.0,1.0,511498.0,511498.0,511498.0,0.0
29186,2107.783451444942,423.87384,0.29101562,30.0,1.0,511498.0,511498.0,511498.0,0.0
29187,2275.2270633273088,68.38339,2.0146484,21.0,1.0,511498.0,511498.0,511498.0,0.0
29188,2131.183737613788,90.09178,0.9099121,31.0,1.0,511498.0,511498.0,511498.0,0.0
29189,1096.2832076645443,90.09178,0.9099121,31.0,1.0,511498.0,511498.0,511498.0,0.0
29190,1022.9280227683452,137.33519,1.0756836,30.0,1.0,511498.0,511498.0,511498.0,0.0
29191,1614.9894658260337,137.33519,1.0756836,30.0,1.0,511498.0,511498.0,511498.0,0.0
29192,967.69732988958,137.33519,1.0756836,30.0,1.0,511498.0,511498.0,511498.0,0.0
29193,2859.3273988315204,96.730934,1.2365723,25.0,1.0,511498.0,511498.0,511498.0,0.0
29194,2312.747038888216,96.730934,1.2365723,25.0,1.0,511498.0,511498.0,511498.0,0.0
29195,1554.4029642638266,235.09702,0.54174805,22.0,1.0,511498.0,511498.0,511498.0,0.0
29196,1333.495416444562,235.09702,0.54174805,22.0,1.0,511498.0,511498.0,511498.0,0.0
29197,1920.851602844229,94.68627,1.8730469,15.0,1.0,511498.0,511498.0,511498.0,0.0
29198,1425.0975903961166,94.68627,1.8730469,15.0,1.0,511498.0,511498.0,511498.0,0.0
29199,1865.650732315243,382.21835,0.11541748,27.0,1.0,511498.0,511498.0,511498.0,0.0
29200,1650.08140185372,120.79175,1.3242188,8.0,1.0,511498.0,511498.0,511498.0,0.0
29201,1994.7577637807983,101.951485,0.29473877,11.0,1.0,511498.0,511498.0,511498.0,0.0
29202,2099.0578970162314,188.6126,0.38391113,17.0,1.0,511498.0,511498.0,511498.0,0.0
29203,2265.3996600326573,188.6126,0.38391113,17.0,1.0,511498.0,511498.0,511498.0,0.0
29204,533.8884012084826,132.29703,1.0466309,26.0,1.0,511498.0,511498.0,511498.0,0.0
29205,2483.564033955613,323.15176,1.9716797,19.0,1.0,511498.0,511498.0,511498.0,0.0
29206,2131.801279039171,114.59966,0.8946533,17.0,1.0,511498.0,511498.0,511498.0,0.0
29207,2596.661208212949,634.08795,0.57006836,19.0,1.0,511498.0,511498.0,511498.0,0.0
29208,2629.6187080834893,634.08795,0.57006836,19.0,1.0,511498.0,511498.0,511498.0,0.0
29209,1709.223130264983,182.46231,0.5328369,20.0,1.0,511498.0,511498.0,511498.0,0.0
29210,1560.6267716337015,57.776264,0.5748291,23.0,1.0,511498.0,511498.0,511498.0,0.0
29211,1838.7588514659903,119.368576,0.003622532,25.0,1.0,511498.0,511498.0,511498.0,0.0
29212,1929.513894175497,119.368576,0.003622532,25.0,1.0,511498.0,511498.0,511498.0,0.0
29213,1642.3135760382877,119.368576,0.003622532,25.0,1.0,511498.0,511498.0,511498.0,0.0
29214,1200.3701904423988,166.43306,0.7034912,17.0,1.0,511498.0,511498.0,511498.0,0.0
29215,1881.0042816624973,107.51843,1.3654785,22.0,1.0,511498.0,511498.0,511498.0,0.0
29216,1226.8856087305007,107.51843,1.3654785,22.0,1.0,511498.0,511498.0,511498.0,0.0
29217,1903.0146280243412,126.74343,0.34484863,18.0,1.0,511498.0,511498.0,511498.0,0.0
29218,1564.919841685579,128.4423,0.8696289,18.0,1.0,511498.0,511498.0,511498.0,0.0
29219,1759.3803415547625,58.282597,0.24642944,19.0,1.0,511498.0,511498.0,511498.0,0.0
29220,1935.6787507589213,58.282597,0.24642944,19.0,1.0,511498.0,511498.0,511498.0,0.0
29221,1322.8322797134315,58.282597,0.24642944,19.0,1.0,511498.0,511498.0,511498.0,0.0
29222,1908.1181665827428,67.26342,0.080444336,34.0,1.0,511498.0,511498.0,511498.0,0.0
29223,1860.176555397505,88.33314,1.9714355,15.0,1.0,511498.0,511498.0,511498.0,0.0
29224,2139.62803823498,185.2299,0.9388428,21.0,1.0,511498.0,511498.0,511498.0,0.0
29225,2125.224555661893,185.2299,0.9388428,21.0,1.0,511498.0,511498.0,511498.0,0.0
29226,2159.318965642357,176.92595,0.033935547,20.0,1.0,511498.0,511498.0,511498.0,0.0
29227,1443.7667346324097,176.92595,0.033935547,20.0,1.0,511498.0,511498.0,511498.0,0.0
29228,1077.848660414767,176.92595,0.033935547,20.0,1.0,511498.0,511498.0,511498.0,0.0
29229,1586.0341635977609,89.53911,0.96765137,29.0,1.0,511498.0,511498.0,511498.0,0.0
29230,1133.8371307740151,66.85266,0.047927856,26.0,1.0,511498.0,511498.0,511498.0,0.0
29231,1584.3667604087243,134.27818,1.840332,19.0,1.0,511498.0,511498.0,511498.0,0.0
29232,1909.1863880044311,134.48073,0.086242676,37.0,1.0,511498.0,511498.0,511498.0,0.0
29233,1823.050089843702,134.48073,0.086242676,37.0,1.0,511498.0,511498.0,511498.0,0.0
29234,1849.81581012837,88.05104,0.16143799,28.0,1.0,511498.0,511498.0,511498.0,0.0
29235,2009.559296342415,88.05104,0.16143799,28.0,1.0,511498.0,511498.0,511498.0,0.0
29236,1211.321146759769,107.00025,0.8701172,33.0,1.0,511498.0,511498.0,511498.0,0.0
29237,1481.0600594203277,107.00025,0.8701172,33.0,1.0,511498.0,511498.0,511498.0,0.0
29238,955.9792377127342,89.90763,1.1044922,13.0,1.0,511498.0,511498.0,511498.0,0.0
29239,791.8904183563369,89.90763,1.1044922,13.0,1.0,511498.0,511498.0,511498.0,0.0
29240,1732.8177628740248,79.188995,0.006333351,30.0,1.0,511498.0,511498.0,511498.0,0.0
29241,1985.6142877947257,221.2344,0.47235107,18.0,1.0,511498.0,511498.0,511498.0,0.0
29242,1658.9249318757688,120.21771,0.11029053,31.0,1.0,511498.0,511498.0,511498.0,0.0
29243,1234.1733202127443,120.21771,0.11029053,31.0,1.0,511498.0,511498.0,511498.0,0.0
29244,1665.812033658938,60.01442,0.15234375,29.0,1.0,511498.0,511498.0,511498.0,0.0
29245,1438.0735744151425,60.01442,0.15234375,29.0,1.0,511498.0,511498.0,511498.0,0.0
29246,2337.3526087716505,169.12424,0.87561035,21.0,1.0,511498.0,511498.0,511498.0,0.0
29247,1487.7201763446317,145.7147,1.697998,31.0,1.0,511498.0,511498.0,511498.0,0.0
29248,2329.898434299527,179.68839,0.6192627,25.0,1.0,511498.0,511498.0,511498.0,0.0
29249,2310.5576286306227,179.68839,0.6192627,25.0,1.0,511498.0,511498.0,511498.0,0.0
29250,1148.200181366237,92.58311,0.35040283,10.0,1.0,511498.0,511498.0,511498.0,0.0
29251,1005.3423614788322,92.58311,0.35040283,10.0,1.0,511498.0,511498.0,511498.0,0.0
29252,3267.298581759984,59.569065,0.93896484,28.0,1.0,511498.0,511498.0,511498.0,0.0
29253,2462.896969128007,59.569065,0.93896484,28.0,1.0,511498.0,511498.0,511498.0,0.0
29254,2406.712876179928,59.569065,0.93896484,28.0,1.0,511498.0,511498.0,511498.0,0.0
